;lat;lon;ciudad;zona;localidad;barrio;habitaciones;baños;area;area_privada;precio;moneda;tipo_propiedad;tipo_operacion
591;4.689;-74.056;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;1.0;1.0;50.0;50.0;340000000.0;COP;Apartamento;Venta
592;4.678;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;1.0;40.0;40.0;235000000.0;COP;Apartamento;Venta
593;4.591;-74.171;Bogotá D.C;Zona Sur;Ciudad Bolívar;Galicia;2.0;1.0;36.0;36.0;150000000.0;COP;Apartamento;Venta
594;4.723;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;46.0;46.0;300000000.0;COP;Apartamento;Venta
595;4.7;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;2.0;53.0;53.0;435000000.0;COP;Apartamento;Venta
596;4.727;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;62.0;68.0;415000000.0;COP;Apartamento;Venta
597;4.6419999999999995;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;3.0;3.0;187.0;187.0;1330000000.0;COP;Apartamento;Venta
598;4.6819999999999995;-74.058;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;3.0;3.0;132.0;139.0;790000000.0;COP;Apartamento;Venta
599;4.677;-74.041;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;263.0;263.0;2400000000.0;COP;Apartamento;Venta
600;4.7139999999999995;-74.07300000000001;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;3.0;3.0;261.0;246.0;950000000.0;COP;Casa;Venta
601;4.695;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;4.0;3.0;101.0;101.0;395000000.0;COP;Apartamento;Venta
602;4.645;-74.062;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Central;1.0;1.0;39.0;42.0;299000000.0;COP;Apartamento;Venta
603;4.707;-74.043;Bogotá D.C;Zona Norte;Usaquén;La Calleja;1.0;1.0;62.0;62.0;315000000.0;COP;Apartamento;Venta
604;4.716;-74.031;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;120.0;120.0;520000000.0;COP;Casa;Venta
605;4.718999999999999;-74.031;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;4.0;202.0;202.0;990000000.0;COP;Casa;Venta
606;4.632;-74.078;Bogotá D.C;Zona Chapinero;Teusaquillo;La Soledad ;10.0;5.0;144.0;288.0;900000000.0;COP;Casa;Venta
607;4.63;-74.077;Bogotá D.C;Zona Chapinero;Teusaquillo;La Soledad ;25.0;6.0;297.0;297.0;1500000000.0;COP;Casa;Venta
608;4.632;-74.07600000000001;Bogotá D.C;Zona Chapinero;Teusaquillo;La Soledad ;7.0;4.0;66.0;132.0;680000000.0;COP;Casa;Venta
609;4.718;-74.07;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;6.0;3.0;261.0;300.0;990000000.0;COP;Casa;Venta
610;4.656000000000001;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;2.0;3.0;120.0;120.0;730000000.0;COP;Apartamento;Venta
611;4.702;-74.032;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;3.0;60.0;60.0;420000000.0;COP;Apartamento;Venta
612;4.696000000000001;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;70.0;70.0;450000000.0;COP;Apartamento;Venta
613;4.632;-74.096;Bogotá D.C;Zona Chapinero;Teusaquillo;Quinta Paredes;2.0;2.0;60.0;60.0;310000000.0;COP;Apartamento;Venta
614;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;3.0;120.0;120.0;830000000.0;COP;Apartamento;Venta
615;4.699;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;223.0;223.0;1550000000.0;COP;Apartamento;Venta
616;4.708;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Los Lagartos;3.0;2.0;120.0;120.0;650000000.0;COP;Apartamento;Venta
617;4.673;-74.043;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;246.0;246.0;2300000000.0;COP;Apartamento;Venta
618;4.699;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;288.0;288.0;1350000000.0;COP;Casa;Venta
619;4.587;-74.158;Bogotá D.C;Zona Sur;Ciudad Bolívar;Madelena;3.0;1.0;64.0;64.0;175000000.0;COP;Apartamento;Venta
620;4.7410000000000005;-74.055;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;3.0;110.0;110.0;549000000.0;COP;Apartamento;Venta
621;4.624;-74.134;Bogotá D.C;Zona Suroccidental;Kennedy;Techo;3.0;2.0;60.0;60.0;265000000.0;COP;Apartamento;Venta
622;4.635;-74.096;Bogotá D.C;Zona Chapinero;Teusaquillo;Quinta Paredes;3.0;2.0;70.0;70.0;400000000.0;COP;Apartamento;Venta
623;4.6530000000000005;-74.09;Bogotá D.C;Zona Chapinero;Teusaquillo;Pablo VI;3.0;2.0;78.0;78.0;530000000.0;COP;Apartamento;Venta
624;4.643;-74.127;Bogotá D.C;Zona Suroccidental;Kennedy;Villa Alsacia;3.0;2.0;69.0;69.0;300000000.0;COP;Apartamento;Venta
625;4.624;-74.133;Bogotá D.C;Zona Suroccidental;Kennedy;Techo;3.0;1.0;54.0;54.0;228000000.0;COP;Apartamento;Venta
626;4.643;-74.128;Bogotá D.C;Zona Suroccidental;Kennedy;Villa Alsacia;3.0;2.0;97.0;97.0;480000000.0;COP;Apartamento;Venta
627;4.635;-74.094;Bogotá D.C;Zona Chapinero;Teusaquillo;Quinta Paredes;3.0;2.0;85.0;85.0;470000000.0;COP;Apartamento;Venta
628;4.658;-74.116;Bogotá D.C;Zona Occidental;Fontibón;Carlos Lleras;3.0;2.0;62.0;62.0;330000000.0;COP;Apartamento;Venta
629;4.626;-74.085;Bogotá D.C;Zona Chapinero;Teusaquillo;Gran America;3.0;3.0;96.0;96.0;480000000.0;COP;Apartamento;Venta
630;4.625;-74.075;Bogotá D.C;Zona Chapinero;Teusaquillo;La Soledad ;5.0;3.0;248.0;248.0;700000000.0;COP;Casa;Venta
631;4.727;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;49.0;49.0;315000000.0;COP;Apartamento;Venta
632;4.729;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;62.0;62.0;230000000.0;COP;Apartamento;Venta
633;4.635;-74.09899999999999;Bogotá D.C;Zona Chapinero;Teusaquillo;Quinta Paredes;3.0;3.0;113.0;113.0;590000000.0;COP;Casa;Venta
634;4.644;-74.13;Bogotá D.C;Zona Suroccidental;Kennedy;Villa Alsacia;3.0;2.0;58.0;58.0;240000000.0;COP;Apartamento;Venta
635;4.664;-74.11399999999999;Bogotá D.C;Zona Occidental;Fontibón;Modelia;3.0;2.0;53.0;53.0;285000000.0;COP;Apartamento;Venta
636;4.6930000000000005;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;3.0;113.0;113.0;550000000.0;COP;Apartamento;Venta
637;4.698;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;171.0;171.0;499000000.0;COP;Apartamento;Venta
638;4.657;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;4.0;360.0;210.0;2150000000.0;COP;Apartamento;Venta
639;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;166.0;166.0;1000000000.0;COP;Apartamento;Venta
640;4.68;-74.04;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;1.0;78.0;78.0;650000000.0;COP;Apartamento;Venta
641;4.6739999999999995;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;70.0;70.0;465000000.0;COP;Apartamento;Venta
642;4.678999999999999;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;2.0;3.0;97.0;97.0;760000000.0;COP;Apartamento;Venta
643;4.664;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Retiro;4.0;4.0;372.0;372.0;3500000000.0;COP;Apartamento;Venta
644;4.706;-74.058;Bogotá D.C;Zona Noroccidental;Suba;El Batán;3.0;3.0;99.0;99.0;485000000.0;COP;Apartamento;Venta
645;4.697;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;2.0;2.0;61.0;61.0;370000000.0;COP;Apartamento;Venta
646;4.691;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;3.0;117.0;117.0;829000000.0;COP;Apartamento;Venta
647;4.662;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;2.0;3.0;130.0;130.0;1100000000.0;COP;Apartamento;Venta
648;4.645;-74.101;Bogotá D.C;Zona Occidental;Fontibón;Ciudad Salitre;3.0;3.0;93.0;93.0;750000000.0;COP;Apartamento;Venta
649;4.692;-74.113;Bogotá D.C;Zona Occidental;Engativa;Florida Blanca;8.0;4.0;138.0;330.0;500000000.0;COP;Casa;Venta
650;4.7589999999999995;-74.043;Bogotá D.C;Zona Norte;Usaquén;San Antonio Norte;3.0;2.0;70.0;70.0;250000000.0;COP;Apartamento;Venta
651;4.619;-74.066;Bogotá D.C;Zona Centro;Santa Fe;La Merced;1.0;2.0;44.0;44.0;325000000.0;COP;Apartamento;Venta
652;4.672;-74.057;Bogotá D.C;Zona Chapinero;Chapinero;El Virrey;2.0;3.0;76.0;69.0;520000000.0;COP;Apartamento;Venta
653;4.67;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;134.0;134.0;695000000.0;COP;Apartamento;Venta
654;4.667;-74.109;Bogotá D.C;Zona Occidental;Engativa;Normandia;6.0;4.0;87.0;87.0;770000000.0;COP;Apartamento;Venta
655;4.694;-74.08;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;2.0;89.0;89.0;460000000.0;COP;Apartamento;Venta
656;4.732;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;4.0;160.0;165.0;850000000.0;COP;Apartamento;Venta
657;4.724;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;41.0;41.0;320000000.0;COP;Apartamento;Venta
658;4.695;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;88.0;88.0;430000000.0;COP;Apartamento;Venta
659;4.698;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;83.0;83.0;673840000.0;COP;Apartamento;Venta
660;4.691;-74.048;Bogotá D.C;Zona Norte;Usaquén;San Patricio;5.0;4.0;470.0;678.0;6500000000.0;COP;Casa;Venta
661;4.685;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;2.0;165.0;165.0;680000000.0;COP;Apartamento;Venta
662;4.678;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;2.0;132.0;132.0;760000000.0;COP;Apartamento;Venta
663;4.715;-74.061;Bogotá D.C;Zona Noroccidental;Suba;Prado Veraniego;1.0;1.0;40.0;40.0;200000000.0;COP;Apartamento;Venta
664;4.702;-74.06;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;4.0;4.0;322.0;279.0;950000000.0;COP;Casa;Venta
665;4.638999999999999;-74.161;Bogotá D.C;Zona Suroccidental;Kennedy;Patio Bonito;2.0;1.0;41.0;41.0;117500000.0;COP;Apartamento;Venta
666;4.721;-74.038;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;62.0;62.0;280000000.0;COP;Apartamento;Venta
667;4.692;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;2.0;96.0;104.0;450000000.0;COP;Apartamento;Venta
668;4.7669999999999995;-74.045;Bogotá D.C;Zona Noroccidental;Suba;Mirandela ;3.0;2.0;65.0;65.0;240000000.0;COP;Apartamento;Venta
669;4.633;-74.064;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Central;3.0;2.0;82.0;82.0;398000000.0;COP;Apartamento;Venta
670;4.757;-74.079;Bogotá D.C;Zona Noroccidental;Suba;El Salitre;3.0;2.0;53.0;53.0;140000000.0;COP;Apartamento;Venta
671;4.726;-74.067;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;86.0;86.0;380000000.0;COP;Apartamento;Venta
672;4.763999999999999;-74.041;Bogotá D.C;Zona Norte;Usaquén;San Antonio Norte;3.0;2.0;63.0;63.0;260000000.0;COP;Apartamento;Venta
673;4.726;-74.046;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;94.0;94.0;550000000.0;COP;Apartamento;Venta
674;4.696000000000001;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;3.0;93.0;93.0;410000000.0;COP;Apartamento;Venta
675;4.685;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;3.0;106.0;106.0;660000000.0;COP;Apartamento;Venta
676;4.665;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;140.0;140.0;950000000.0;COP;Apartamento;Venta
677;4.665;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;140.0;140.0;950000000.0;COP;Apartamento;Venta
678;4.695;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;3.0;116.0;130.0;569000000.0;COP;Apartamento;Venta
679;4.7589999999999995;-74.046;Bogotá D.C;Zona Noroccidental;Suba;Nueva Zelandia;3.0;3.0;96.0;96.0;370000000.0;COP;Apartamento;Venta
680;4.724;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;3.0;134.0;134.0;635000000.0;COP;Apartamento;Venta
681;4.652;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;106.0;132.0;790000000.0;COP;Apartamento;Venta
682;4.671;-74.102;Bogotá D.C;Zona Occidental;Engativa;Normandia;4.0;3.0;88.0;162.0;630000000.0;COP;Casa;Venta
683;4.718999999999999;-74.122;Bogotá D.C;Zona Occidental;Engativa;Villas De Granada;4.0;3.0;45.0;125.0;235000000.0;COP;Casa;Venta
684;4.697;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;4.0;3.0;116.0;116.0;470000000.0;COP;Apartamento;Venta
685;4.718999999999999;-74.07300000000001;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;7.0;3.0;170.0;256.0;950000000.0;COP;Casa;Venta
686;4.7;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;4.0;134.0;134.0;1300000000.0;COP;Apartamento;Venta
687;4.71;-74.075;Bogotá D.C;Zona Noroccidental;Suba;Niza;3.0;4.0;344.0;254.0;1350000000.0;COP;Casa;Venta
688;4.731;-74.07;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;4.0;4.0;169.0;169.0;570000000.0;COP;Casa;Venta
689;4.735;-74.075;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;4.0;4.0;151.0;151.0;700000000.0;COP;Apartamento;Venta
690;4.656000000000001;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;146.0;146.0;840000000.0;COP;Apartamento;Venta
691;4.702;-74.058;Bogotá D.C;Zona Noroccidental;Suba;Niza;5.0;4.0;365.0;360.0;1300000000.0;COP;Casa;Venta
692;4.718999999999999;-74.07300000000001;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;5.0;4.0;183.0;268.0;950000000.0;COP;Casa;Venta
693;4.71;-74.077;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;5.0;359.0;234.0;850000000.0;COP;Casa;Venta
694;4.734;-74.075;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;4.0;5.0;280.0;280.0;890000000.0;COP;Casa;Venta
695;4.592;-74.138;Bogotá D.C;Zona Sur;Tunjuelito;Venecia;8.0;5.0;176.0;352.0;695000000.0;COP;Casa;Venta
696;4.715;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;2.0;87.0;87.0;480000000.0;COP;Apartamento;Venta
697;4.715;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;100.0;100.0;530000000.0;COP;Apartamento;Venta
698;4.691;-74.032;Bogotá D.C;Zona Norte;Usaquén;Santa Ana;4.0;4.0;780.0;400.0;5300000000.0;COP;Casa;Venta
699;4.697;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;86.0;86.0;450000000.0;COP;Apartamento;Venta
700;4.678999999999999;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;86.0;79.0;550000000.0;COP;Apartamento;Venta
701;4.721;-74.036;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;51.0;51.0;510000000.0;COP;Apartamento;Venta
702;4.672;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;74.0;74.0;930000000.0;COP;Apartamento;Venta
703;4.691;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;70.0;70.0;380000000.0;COP;Apartamento;Venta
704;4.628;-74.059;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;53.0;53.0;340000000.0;COP;Apartamento;Venta
705;4.697;-74.068;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;3.0;3.0;129.0;129.0;585000000.0;COP;Apartamento;Venta
706;4.69;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;3.0;136.0;136.0;875000000.0;COP;Apartamento;Venta
707;4.713;-74.078;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;3.0;900.0;500.0;2000000000.0;COP;Casa;Venta
708;4.725;-74.039;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;30.0;30.0;215000000.0;COP;Apartamento;Venta
709;4.72;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;105.0;105.0;480000000.0;COP;Apartamento;Venta
710;4.6819999999999995;-74.086;Bogotá D.C;Zona Occidental;Engativa;Las Ferias;6.0;3.0;165.0;171.0;420000000.0;COP;Casa;Venta
711;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;800000000.0;COP;Casa;Venta
712;4.7219999999999995;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;115.0;115.0;650000000.0;COP;Apartamento;Venta
713;4.727;-74.042;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;52.0;58.0;345000000.0;COP;Apartamento;Venta
714;4.727;-74.042;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;52.0;58.0;345000000.0;COP;Apartamento;Venta
715;4.721;-74.029;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;63.0;63.0;300000000.0;COP;Apartamento;Venta
716;4.697;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;2.0;3.0;67.0;67.0;515000000.0;COP;Apartamento;Venta
717;4.746;-74.025;Bogotá D.C;Zona Norte;Usaquén;Santa Teresa;3.0;2.0;104.0;104.0;530000000.0;COP;Apartamento;Venta
718;4.726;-74.041;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;91.0;91.0;360000000.0;COP;Apartamento;Venta
719;4.757;-74.04899999999999;Bogotá D.C;Zona Noroccidental;Suba;Nueva Zelandia;3.0;2.0;58.0;58.0;255000000.0;COP;Apartamento;Venta
720;4.655;-74.12899999999999;Bogotá D.C;Zona Occidental;Fontibón;La Felicidad;3.0;2.0;70.0;70.0;375000000.0;COP;Apartamento;Venta
721;4.746;-74.025;Bogotá D.C;Zona Norte;Usaquén;Santa Teresa;3.0;2.0;104.0;104.0;530000000.0;COP;Apartamento;Venta
722;4.655;-74.12899999999999;Bogotá D.C;Zona Occidental;Fontibón;La Felicidad;3.0;2.0;70.0;70.0;375000000.0;COP;Apartamento;Venta
723;4.726;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;105.0;105.0;550000000.0;COP;Apartamento;Venta
724;4.694;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;114.0;114.0;595000000.0;COP;Apartamento;Venta
725;4.694;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;3.0;3.0;79.0;79.0;530370578.0;COP;Apartamento;Venta
726;4.6819999999999995;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;130.0;130.0;1100000000.0;COP;Apartamento;Venta
727;4.725;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;4.0;167.0;167.0;660000000.0;COP;Casa;Venta
728;4.71;-74.051;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;4.0;218.0;218.0;1100000000.0;COP;Casa;Venta
729;4.726;-74.075;Bogotá D.C;Zona Noroccidental;Suba;Colinas De Suba;3.0;4.0;214.0;214.0;990000000.0;COP;Casa;Venta
730;4.718;-74.043;Bogotá D.C;Zona Norte;Usaquén;El Contador;3.0;4.0;400.0;252.0;1200000000.0;COP;Casa;Venta
731;4.718;-74.043;Bogotá D.C;Zona Norte;Usaquén;El Contador;3.0;4.0;400.0;252.0;1200000000.0;COP;Casa;Venta
732;4.726;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;5.0;205.0;205.0;850000000.0;COP;Casa;Venta
733;4.699;-74.086;Bogotá D.C;Zona Noroccidental;Suba;Los Lagartos;4.0;3.0;127.0;127.0;560000000.0;COP;Casa;Venta
734;4.726;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;4.0;4.0;192.0;192.0;642000000.0;COP;Casa;Venta
735;4.726;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;4.0;4.0;192.0;192.0;642000000.0;COP;Casa;Venta
736;4.71;-74.068;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;4.0;146.0;146.0;1200000000.0;COP;Casa;Venta
737;4.694;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;83.0;83.0;450000000.0;COP;Apartamento;Venta
738;4.663;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;El Retiro;1.0;1.0;103.0;103.0;620000000.0;COP;Apartamento;Venta
739;4.6930000000000005;-74.047;Bogotá D.C;Zona Norte;Usaquén;San Patricio;4.0;3.0;212.0;212.0;1720000000.0;COP;Apartamento;Venta
740;4.689;-74.051;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;3.0;5.0;172.0;172.0;950000000.0;COP;Apartamento;Venta
741;4.652;-74.107;Bogotá D.C;Zona Occidental;Fontibón;Ciudad Salitre;1.0;2.0;61.0;61.0;638000000.0;COP;Apartamento;Venta
742;4.652;-74.107;Bogotá D.C;Zona Occidental;Fontibón;Ciudad Salitre;2.0;2.0;85.0;85.0;890000000.0;COP;Apartamento;Venta
743;4.652;-74.107;Bogotá D.C;Zona Occidental;Fontibón;Ciudad Salitre;2.0;2.0;103.0;103.0;946000000.0;COP;Apartamento;Venta
744;4.683;-74.139;Bogotá D.C;Zona Occidental;Fontibón;Modelia;3.0;4.0;282.0;282.0;1100000000.0;COP;Casa;Venta
745;4.729;-74.075;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;4.0;208.0;220.0;1050000000.0;COP;Casa;Venta
746;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;740000000.0;COP;Casa;Venta
747;4.65;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;3.0;2.0;120.0;120.0;565000000.0;COP;Apartamento;Venta
748;4.705;-74.06;Bogotá D.C;Zona Noroccidental;Suba;El Batán;2.0;3.0;76.0;76.0;425000000.0;COP;Apartamento;Venta
749;4.705;-74.027;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;3.0;94.0;94.0;450000000.0;COP;Apartamento;Venta
750;4.736000000000001;-74.031;Bogotá D.C;Zona Norte;Usaquén;Barrancas;3.0;1.0;144.0;65.0;877000000.0;COP;Apartamento;Venta
751;4.611000000000001;-74.07300000000001;Bogotá D.C;Zona Centro;Santa Fe;Las Nieves;1.0;1.0;42.0;42.0;350000000.0;COP;Apartamento;Venta
752;4.685;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;3.0;97.0;97.0;990000000.0;COP;Apartamento;Venta
753;4.659;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;1.0;1.0;50.0;50.0;380000000.0;COP;Apartamento;Venta
754;4.721;-74.036;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;47.0;47.0;325000000.0;COP;Apartamento;Venta
755;4.638999999999999;-74.063;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;91.0;92.0;350000000.0;COP;Apartamento;Venta
756;4.685;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;2.0;3.0;76.0;76.0;460000000.0;COP;Apartamento;Venta
757;4.716;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Prado Veraniego;3.0;1.0;55.0;55.0;220000000.0;COP;Apartamento;Venta
758;4.696000000000001;-74.078;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;2.0;76.0;76.0;315000000.0;COP;Apartamento;Venta
759;4.658;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;141.0;141.0;1075000000.0;COP;Apartamento;Venta
760;4.672;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;206.0;191.0;1680000000.0;COP;Apartamento;Venta
761;4.695;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;3.0;104.0;104.0;510000000.0;COP;Apartamento;Venta
762;4.678999999999999;-74.053;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;171.0;171.0;1600000000.0;COP;Apartamento;Venta
763;4.696000000000001;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;135.0;80.0;600000000.0;COP;Apartamento;Venta
764;4.7219999999999995;-74.031;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;103.0;103.0;690000000.0;COP;Apartamento;Venta
765;4.654;-74.051;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;363.0;303.0;2160000000.0;COP;Apartamento;Venta
766;4.667;-74.109;Bogotá D.C;Zona Occidental;Engativa;Normandia;6.0;4.0;242.0;305.0;1300000000.0;COP;Casa;Venta
767;4.718999999999999;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;72.0;72.0;460000000.0;COP;Apartamento;Venta
768;4.6419999999999995;-74.153;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;3.0;2.0;72.0;72.0;249000000.0;COP;Apartamento;Venta
769;4.73;-74.069;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;2.0;75.0;75.0;355000000.0;COP;Apartamento;Venta
770;4.684;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;78.0;78.0;305000000.0;COP;Apartamento;Venta
